weighted_se,Dry_Green_g,pred_Dry_Green_g,abs_err_Dry_Green_g,Dry_Clover_g,pred_Dry_Clover_g,abs_err_Dry_Clover_g,Dry_Dead_g,pred_Dry_Dead_g,abs_err_Dry_Dead_g,GDM_g,pred_GDM_g,abs_err_GDM_g,Dry_Total_g,pred_Dry_Total_g,abs_err_Dry_Total_g,ID,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,GroupID,err_Dry_Green_g,err_Dry_Clover_g,err_Dry_Dead_g,err_GDM_g,err_Dry_Total_g
26.843994,11.1604,16.703125,5.542725000000001,0.4133,0.88372594,0.4704259411811828,8.6803,9.617254,0.9369542572021476,11.5737,16.390625,4.816925,20.254,26.421875,6.167874999999999,ID1899025384,train/ID1899025384.jpg,2015/6/26,Tas,Ryegrass_Clover,0.7,4.0,16,-5.542725000000001,-0.4704259411811828,-0.9369542572021476,-4.816925,-6.167874999999999
26.210567,12.9541,8.742348,4.211752282714844,2.0794,3.3765588,1.297158780670166,19.7543,15.8046875,3.9496125000000006,15.0335,12.257817,2.775682731628418,34.7878,28.28125,6.506549999999997,ID896386823,train/ID896386823.jpg,2015/9/11,Tas,Ryegrass,0.64,3.6667,27,4.211752282714844,-1.297158780670166,3.9496125000000006,2.775682731628418,6.506549999999997
26.024004,2.4108,10.750021,8.33922098083496,24.7968,12.320317,12.47648273162842,2.7552,5.772648,3.017447857666016,27.2076,23.609375,3.598225,29.9628,30.046875,0.0840749999999985,ID839432753,train/ID839432753.jpg,2015/9/4,Tas,Clover,0.77,3.6667,26,-8.33922098083496,12.47648273162842,-3.017447857666016,3.598225,-0.0840749999999985
25.963835,22.7022,27.375,4.672799999999999,0.0,0.5185639,0.5185639262199402,17.5621,18.15625,0.5941499999999991,22.7022,27.53125,4.829049999999999,40.2643,46.4375,6.173200000000001,ID2145635095,train/ID2145635095.jpg,2015/7/1,Tas,Ryegrass,0.73,6.0,13,-4.672799999999999,-0.5185639262199402,-0.5941499999999991,-4.829049999999999,-6.173200000000001
25.884092,50.9,39.53125,11.36875,0.0,6.263625,6.263625144958496,2.7,2.514088,0.1859120845794679,50.9,47.25,3.649999999999999,53.6,50.03125,3.5687500000000014,ID554314721,train/ID554314721.jpg,2015/1/15,NSW,Lucerne,0.69,49.0,2,11.36875,-6.263625144958496,0.1859120845794679,3.649999999999999,3.5687500000000014
25.869894,28.6831,20.96875,7.71435,0.0,0.3694989,0.3694989085197449,12.2169,20.21875,8.00185,28.6831,20.46875,8.21435,40.9,40.78125,0.1187499999999985,ID2037861084,train/ID2037861084.jpg,2015/6/30,Vic,Phalaris_Clover,0.77,3.8,4,7.71435,-0.3694989085197449,-8.00185,8.21435,0.1187499999999985
25.331562,0.0,1.0454499,1.0454498529434204,10.88,14.265626,3.385625953674316,0.0,0.97986186,0.979861855506897,10.88,15.6640625,4.784062499999999,10.88,17.109375,6.229374999999999,ID473494649,train/ID473494649.jpg,2015/9/1,WA,SubcloverDalkeith,0.54,1.0,20,-1.0454498529434204,-3.385625953674316,-0.979861855506897,-4.784062499999999,-6.229374999999999
25.18453,46.5727,38.28125,8.291449999999998,1.3191,6.70045,5.381349943542481,6.7982,3.9989734,2.799226630401611,47.8918,45.65625,2.2355500000000035,54.69,49.46875,5.221249999999998,ID1159071020,train/ID1159071020.jpg,2015/9/30,Vic,Phalaris_Clover,0.74,7.0,9,8.291449999999998,-5.381349943542481,2.799226630401611,2.2355500000000035,5.221249999999998
24.920921,30.6643,34.84375,4.179449999999999,0.0,1.0075374,1.0075373649597168,17.0357,7.078968,9.956731951904295,30.6643,37.84375,7.179449999999999,47.7,45.3125,2.387500000000003,ID1655778545,train/ID1655778545.jpg,2015/5/7,NSW,Fescue,0.62,5.0,23,-4.179449999999999,-1.0075373649597168,9.956731951904295,-7.179449999999999,2.387500000000003
24.875519,0.919,1.916051,0.9970510301589964,16.5413,12.515629,4.025671185302734,7.8112,16.078125,8.266925,17.4603,13.875001,3.585299046325684,25.2715,30.515625,5.244125,ID846154859,train/ID846154859.jpg,2015/9/4,Tas,Clover,0.62,2.8333,26,-0.9970510301589964,4.025671185302734,-8.266925,3.585299046325684,-5.244125
24.59225,25.2988,31.5,6.2012,19.6769,11.101578,8.575322241210937,6.4251,10.820333,4.395232527160645,44.9757,43.25,1.7257000000000031,51.4008,56.0625,4.661700000000003,ID808093827,train/ID808093827.jpg,2015/11/10,Tas,Ryegrass_Clover,0.9,4.3333,24,-6.2012,8.575322241210937,-4.395232527160645,1.7257000000000031,-4.661700000000003
24.065048,0.2772,2.5230665,2.245866520690918,10.5353,16.265625,5.730325000000001,21.3479,12.531254,8.816646185302734,10.8126,18.71875,7.90615,32.1605,32.09375,0.0667499999999989,ID1638922597,train/ID1638922597.jpg,2015/6/29,Tas,WhiteClover,0.65,3.0,5,-2.245866520690918,-5.730325000000001,8.816646185302734,-7.90615,0.0667499999999989
24.010893,35.0834,43.15625,8.072850000000003,0.0,0.5321318,0.5321317911148071,12.1549,8.601747,3.553153440856933,35.0834,42.28125,7.1978500000000025,47.2383,50.65625,3.4179499999999976,ID1386202352,train/ID1386202352.jpg,2015/5/19,Tas,Ryegrass_Clover,0.86,5.0,7,-8.072850000000003,-0.5321317911148071,3.553153440856933,-7.1978500000000025,-3.4179499999999976
23.452152,44.1677,33.34375,10.823950000000004,5.0001,10.578151,5.578050749206543,3.7122,9.320402,5.608202145385742,49.1678,44.0,5.1678,52.88,53.40625,0.5262499999999974,ID1437386574,train/ID1437386574.jpg,2015/9/30,Vic,Phalaris_Clover,0.75,6.0,9,10.823950000000004,-5.578050749206543,-5.608202145385742,5.1678,-0.5262499999999974
23.422981,39.3556,34.53125,4.824350000000003,4.0159,1.1787277,2.8371722539901736,7.2286,11.515635,4.287034536743164,43.3714,35.5625,7.808900000000001,50.6,47.0625,3.5375000000000014,ID529933668,train/ID529933668.jpg,2015/8/18,Vic,Phalaris_Clover,0.82,6.3,22,4.824350000000003,2.8371722539901736,-4.287034536743164,7.808900000000001,3.5375000000000014
23.158943,20.1707,17.15625,3.01445,0.0,0.28548694,0.2854869365692138,11.2291,20.390625,9.161525,20.1707,16.21875,3.95195,31.3998,36.03125,4.631450000000001,ID1052620238,train/ID1052620238.jpg,2015/5/18,Tas,Ryegrass,0.68,5.0,17,3.01445,-0.2854869365692138,-9.161525,3.95195,-4.631450000000001
22.610472,107.1096,108.4375,1.3278999999999996,0.0,0.35774064,0.3577406406402588,4.5904,9.13292,4.542520265197754,107.1096,107.875,0.7653999999999996,111.7,118.0625,6.362499999999997,ID1563418511,train/ID1563418511.jpg,2015/2/24,NSW,Phalaris,0.7,34.0,11,-1.3278999999999996,-0.3577406406402588,-4.542520265197754,-0.7653999999999996,-6.362499999999997
22.450287,1.0,5.469068,4.4690680503845215,0.4,2.642224,2.2422240734100343,6.0,2.789954,3.2100460529327397,1.4,8.422095,7.0220952987670895,7.4,11.656259,4.256258583068847,ID1456861072,train/ID1456861072.jpg,2015/6/26,Tas,Ryegrass_Clover,0.37,1.0,16,-4.4690680503845215,-2.2422240734100343,3.2100460529327397,-7.0220952987670895,-4.256258583068847
22.391548,17.5601,18.84375,1.2836500000000015,0.8746,4.5342307,3.659630709075928,46.0532,36.21875,9.834449999999997,18.4347,24.4375,6.002800000000001,64.4879,61.65625,2.831649999999996,ID1413758094,train/ID1413758094.jpg,2015/9/4,Tas,Ryegrass_Clover,0.54,5.0,26,-1.2836500000000015,-3.659630709075928,9.834449999999997,-6.002800000000001,2.831649999999996
22.31254,43.6757,39.0625,4.613199999999999,0.0,9.289155,9.289155006408691,6.8243,3.271125,3.553174921798706,43.6757,49.34375,5.668050000000001,50.5,53.28125,2.78125,ID1385921939,train/ID1385921939.jpg,2015/5/7,NSW,Lucerne,0.79,32.0,23,4.613199999999999,-9.289155006408691,3.553174921798706,-5.668050000000001,-2.78125
22.304756,13.52,17.15625,3.63625,5.2,4.4801464,0.7198535919189455,2.08,4.4646997,2.3846997451782226,18.72,22.03125,3.311250000000001,20.8,26.828125,6.028124999999999,ID2003438517,train/ID2003438517.jpg,2015/7/2,Vic,Ryegrass_Clover,0.74,4.0,3,-3.63625,0.7198535919189455,-2.3846997451782226,-3.311250000000001,-6.028124999999999
22.059113,9.1208,13.242189,4.121389407348634,0.48,0.66405725,0.1840572547912597,28.3224,20.90625,7.416149999999998,9.6008,12.164067,2.5632672683715825,37.9232,32.71875,5.204450000000001,ID21377800,train/ID21377800.jpg,2015/6/26,Tas,Ryegrass_Clover,0.59,4.0,16,-4.121389407348634,-0.1840572547912597,7.416149999999998,-2.5632672683715825,5.204450000000001
21.803263,14.7312,12.101568,2.629631777954101,2.6598,2.4997365,0.1600634525299074,9.0024,5.6714177,3.3309822868347165,17.391,14.242188,3.148811546325682,26.3934,20.390625,6.002775,ID1980675327,train/ID1980675327.jpg,2015/6/26,Tas,Ryegrass_Clover,0.59,1.0,16,2.629631777954101,0.1600634525299074,3.3309822868347165,3.148811546325682,6.002775
21.52205,8.94,11.929694,2.989694175720216,1.9867,4.491733,2.5050330741882325,3.9733,2.953933,1.0193669994354249,10.9267,16.796875,5.870175,14.9,20.0,5.1,ID72895391,train/ID72895391.jpg,2015/7/2,Vic,Ryegrass_Clover,0.7,2.0,3,-2.989694175720216,-2.5050330741882325,1.0193669994354249,-5.870175,-5.1
21.278034,12.5,14.7734375,2.2734375,0.2,0.7366251,0.536625075340271,5.5,9.804743,4.304742813110352,12.7,14.093751,1.3937509536743171,18.2,24.28125,6.081250000000001,ID363069566,train/ID363069566.jpg,2015/5/19,Tas,Ryegrass_Clover,0.68,3.0,7,-2.2734375,-0.536625075340271,-4.304742813110352,-1.3937509536743171,-6.081250000000001
20.448307,18.6588,17.296875,1.3619249999999994,1.4353,0.96075815,0.4745418503761291,4.3059,11.171889,6.865989305114746,20.0941,18.328125,1.765975000000001,24.4,29.859375,5.459375000000001,ID885388135,train/ID885388135.jpg,2015/7/2,Vic,Ryegrass_Clover,0.7,4.0,3,1.3619249999999994,0.4745418503761291,-6.865989305114746,1.765975000000001,-5.459375000000001
20.327364,2.6819,7.0672593,4.385359311676025,21.4551,11.4687605,9.98633950958252,13.0742,14.8515625,1.7773625000000006,24.137,19.09375,5.0432500000000005,37.2112,34.75,2.461199999999998,ID1084819986,train/ID1084819986.jpg,2015/9/4,Tas,Clover,0.69,3.1667,26,-4.385359311676025,9.98633950958252,-1.7773625000000006,5.0432500000000005,2.461199999999998
20.167673,19.656,19.609375,0.0466249999999988,0.3786,2.4033592,2.024759174728393,9.6678,12.859378,3.191577861022949,20.0346,22.484375,2.449774999999999,29.7024,35.625,5.922599999999999,ID1512751450,train/ID1512751450.jpg,2015/9/11,Tas,Ryegrass,0.77,3.8333,27,0.0466249999999988,-2.024759174728393,-3.191577861022949,-2.449774999999999,-5.922599999999999
19.337372,19.8538,16.53125,3.32255,0.0,0.32068935,0.3206893503665924,20.7462,29.640625,8.894424999999998,19.8538,13.265627,6.588173092651367,40.6,42.40625,1.8062499999999984,ID1729002155,train/ID1729002155.jpg,2015/10/6,NSW,Fescue,0.34,5.6667,12,3.32255,-0.3206893503665924,-8.894424999999998,6.588173092651367,-1.8062499999999984
19.317907,2.4,6.4546995,4.054699516296386,0.0,0.37465692,0.3746569156646728,1.9,2.5194743,0.6194742679595948,2.4,6.599019,4.199019050598144,4.3,9.609442,5.309441757202149,ID956512130,train/ID956512130.jpg,2015/11/9,Tas,Ryegrass_Clover,0.19,1.0,0,-4.054699516296386,-0.3746569156646728,-0.6194742679595948,-4.199019050598144,-5.309441757202149
19.28268,6.6526,11.054704,4.402103712463379,0.2146,0.8291001,0.6145000723838806,14.3782,16.140625,1.7624250000000004,6.8672,10.593775,3.726574795532226,21.2454,26.578125,5.332725,ID679913293,train/ID679913293.jpg,2015/6/26,Tas,Ryegrass_Clover,0.53,3.0,16,-4.402103712463379,-0.6145000723838806,-1.7624250000000004,-3.726574795532226,-5.332725
19.259409,16.8777,16.609375,0.2683250000000008,6.8937,6.1115947,0.7821053230285644,17.8286,13.843751,3.984849046325685,23.7714,22.203125,1.568275,41.6,35.75,5.850000000000001,ID1411613934,train/ID1411613934.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.49,3.3,1,0.2683250000000008,0.7821053230285644,3.984849046325685,1.568275,5.850000000000001
19.126858,6.9,3.186716,3.7132839202880863,0.6,6.0024757,5.402475738525391,18.0,21.421875,3.421875,7.5,8.9923115,1.4923114776611328,25.5,30.640625,5.140625,ID1746343319,train/ID1746343319.jpg,2015/11/9,Tas,Ryegrass_Clover,0.35,2.5,0,3.7132839202880863,-5.402475738525391,-3.421875,-1.4923114776611328,-5.140625
19.068314,0.4528,1.0916047,0.6388047096252442,8.376,7.590349,0.7856508026123041,15.1673,10.179726,4.987574353027343,8.8287,7.738717,1.089982920837402,23.9961,18.296875,5.699224999999998,ID1098771283,train/ID1098771283.jpg,2015/11/9,Tas,Clover,0.48,2.6667,0,-0.6388047096252442,0.7856508026123041,4.987574353027343,1.089982920837402,5.699224999999998
19.008892,40.1485,36.46875,3.6797499999999994,0.0,0.071806915,0.0718069151043891,13.8443,17.40625,3.5619499999999995,40.1485,33.09375,7.054749999999999,53.9928,50.40625,3.5865500000000026,ID742198710,train/ID742198710.jpg,2015/5/18,Tas,Ryegrass,0.83,10.0,17,3.6797499999999994,-0.0718069151043891,-3.5619499999999995,7.054749999999999,3.5865500000000026
18.936983,3.8871,2.142427,1.7446730323791506,10.1663,17.234375,7.068075,19.1366,11.085953,8.050647241210939,14.0535,19.203125,5.149625,33.1901,31.265625,1.924475000000001,ID1428837636,train/ID1428837636.jpg,2015/6/29,Tas,WhiteClover,0.7,3.0,5,1.7446730323791506,-7.068075,8.050647241210939,-5.149625,1.924475000000001
18.789165,103.6236,99.4375,4.186099999999996,0.0,0.041148547,0.0411485470831394,1.7764,9.710999,7.93459853515625,103.6236,97.25,6.373599999999996,105.4,107.6875,2.2874999999999943,ID2052993274,train/ID2052993274.jpg,2015/2/24,NSW,Phalaris,0.66,32.0,11,4.186099999999996,-0.0411485470831394,-7.93459853515625,6.373599999999996,-2.2874999999999943
18.640821,8.7127,13.648438,4.9357384536743165,2.3762,3.1082098,0.7320098484039308,7.7226,6.2948165,1.4277835060119628,11.0889,16.546875,5.457974999999999,18.8115,23.28125,4.469750000000001,ID1345375788,train/ID1345375788.jpg,2015/6/26,Tas,Ryegrass_Clover,0.6,3.0,16,-4.9357384536743165,-0.7320098484039308,1.4277835060119628,-5.457974999999999,-4.469750000000001
18.603582,29.25,27.625,1.625,3.9,10.367219,6.467218971252441,9.75,2.4247,7.325299978256226,33.15,38.03125,4.881250000000001,42.9,40.0625,2.8374999999999986,ID1667778338,train/ID1667778338.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,5.0,25,1.625,-6.467218971252441,7.325299978256226,-4.881250000000001,2.8374999999999986
18.278296,13.3043,11.390636,1.9136635559082027,2.3478,2.2360778,0.1117222145080565,2.3478,8.750158,6.402358309936524,15.6522,13.921876,1.7303240463256842,18.0,23.140625,5.140625,ID1857489997,train/ID1857489997.jpg,2015/7/1,Vic,Phalaris_Clover,0.66,3.0,13,1.9136635559082027,0.1117222145080565,-6.402358309936524,1.7303240463256842,-5.140625
18.142252,30.1002,33.90625,3.806049999999999,0.4068,0.16805775,0.2387422453641891,24.8123,28.03125,3.2189499999999995,30.507,33.0,2.4929999999999986,55.3193,60.6875,5.368200000000002,ID1215977190,train/ID1215977190.jpg,2015/5/18,Tas,Ryegrass,0.74,5.0,17,-3.806049999999999,0.2387422453641891,-3.2189499999999995,-2.4929999999999986,-5.368200000000002
17.90812,7.6,11.460948,3.860947990417481,0.0,0.6994689,0.6994689106941223,0.0,1.1282663,1.1282663345336914,7.6,12.304692,4.704692268371582,7.6,12.460941,4.860941314697266,ID1012260530,train/ID1012260530.jpg,2015/4/1,NSW,Lucerne,0.55,16.0,14,-3.860947990417481,-0.6994689106941223,-1.1282663345336914,-4.704692268371582,-4.860941314697266
17.835056,2.499,5.834959,3.335959030151367,17.743,10.625025,7.117975204467772,3.2487,9.359461,6.110760830688477,20.242,16.8125,3.429500000000001,23.4907,26.828125,3.337425,ID950496197,train/ID950496197.jpg,2015/9/4,Tas,Clover,0.72,2.6667,26,-3.335959030151367,7.117975204467772,-6.110760830688477,3.429500000000001,-3.337425
17.428862,10.6039,11.656259,1.0523585830688482,11.2565,3.3388565,7.91764354133606,6.5255,11.812508,5.287007629394531,21.8604,15.5234375,6.336962499999999,28.3859,27.71875,0.6671499999999995,ID1354190372,train/ID1354190372.jpg,2015/11/10,Tas,Ryegrass_Clover,0.67,3.0,24,-1.0523585830688482,7.91764354133606,-5.287007629394531,6.336962499999999,0.6671499999999995
17.316206,20.9,14.132813,6.767186546325682,1.62,3.450222,1.8302220153808595,0.0,6.482001,6.482000827789307,22.52,17.90625,4.61375,22.52,25.328125,2.8081250000000004,ID1888700589,train/ID1888700589.jpg,2015/7/8,WA,Clover,0.64,2.0,21,6.767186546325682,-1.8302220153808595,-6.482000827789307,4.61375,-2.8081250000000004
17.159376,1.2,2.2378223,1.0378222942352295,5.2,7.4498005,2.249800491333008,6.7,7.918333,1.218333053588867,6.4,10.039106,3.6391063690185534,13.1,18.34375,5.24375,ID1163061745,train/ID1163061745.jpg,2015/6/29,Tas,WhiteClover,0.5,2.0,5,-1.0378222942352295,-2.249800491333008,-1.218333053588867,-3.6391063690185534,-5.24375
17.034885,20.6355,13.484377,7.151123092651368,0.0,0.759676,0.7596759796142578,2.1953,5.6869893,3.4916893074035644,20.6355,14.398438,6.237061546325684,22.8308,20.4375,2.3933,ID567744300,train/ID567744300.jpg,2015/9/3,Tas,Ryegrass_Clover,0.57,2.3333,8,7.151123092651368,-0.7596759796142578,-3.4916893074035644,6.237061546325684,2.3933
16.932152,28.9098,31.015625,2.1058249999999994,11.8881,13.546876,1.6587759536743167,2.972,4.7508693,1.7788692741394043,40.798,44.6875,3.889499999999998,43.77,48.84375,5.073749999999997,ID187238869,train/ID187238869.jpg,2015/9/29,Vic,Ryegrass_Clover,0.75,4.0,15,-2.1058249999999994,-1.6587759536743167,-1.7788692741394043,-3.889499999999998,-5.073749999999997
16.904871,3.3327,6.2051463,2.872446312713623,14.886,6.903349,7.982651077270507,2.6661,3.4237576,0.7576575531005858,18.2186,13.617188,4.601411546325682,20.8848,17.59375,3.2910499999999985,ID1579942839,train/ID1579942839.jpg,2015/9/4,Tas,Clover,0.66,2.5,26,-2.872446312713623,7.982651077270507,-0.7576575531005858,4.601411546325682,3.2910499999999985
16.44336,12.4091,15.0390625,2.6299624999999995,1.7727,5.655847,3.8831470726013184,5.3182,1.8936086,3.424591429901123,14.1818,20.78125,6.599449999999999,19.5,22.453125,2.953125,ID1496750796,train/ID1496750796.jpg,2015/8/14,Vic,Ryegrass_Clover,0.68,2.0,25,-2.6299624999999995,-3.8831470726013184,3.424591429901123,-6.599449999999999,-2.953125
15.651146,26.5778,27.90625,1.32845,0.0,3.1156745,3.115674495697021,3.3222,2.9947066,0.3274933692932129,26.5778,31.59375,5.01595,29.9,34.25,4.350000000000001,ID471758347,train/ID471758347.jpg,2015/8/14,Vic,Phalaris_Clover,0.74,6.0,25,-1.32845,-3.115674495697021,0.3274933692932129,-5.01595,-4.350000000000001
15.649021,20.0667,23.109375,3.042674999999999,2.8667,4.495596,1.628895932006836,2.8667,2.698579,0.1681209270477293,22.9333,27.8125,4.879200000000001,25.8,30.203125,4.403124999999999,ID13162390,train/ID13162390.jpg,2015/8/14,Vic,Ryegrass_Clover,0.74,3.0,25,-3.042674999999999,-1.628895932006836,0.1681209270477293,-4.879200000000001,-4.403124999999999
15.563836,79.834,79.4375,0.3965000000000032,0.0,0.0062364843,0.0062364842742681,18.566,23.640625,5.074625000000001,79.834,76.375,3.459000000000003,98.4,103.0,4.599999999999994,ID71885430,train/ID71885430.jpg,2015/2/25,NSW,Fescue,0.68,18.0,10,0.3965000000000032,-0.0062364842742681,-5.074625000000001,3.459000000000003,-4.599999999999994
15.287227,20.5855,25.984375,5.398875,13.9876,14.312501,0.3249009536743159,3.167,1.982211,1.1847890062332151,34.573,40.40625,5.83325,37.74,41.03125,3.291249999999998,ID294150104,train/ID294150104.jpg,2015/9/29,Vic,Ryegrass_Clover,0.78,3.0,15,-5.398875,-0.3249009536743159,1.1847890062332151,-5.83325,-3.291249999999998
14.783999,3.0787,1.6230818,1.4556181966781616,20.6513,25.078125,4.426825000000001,0.0,2.2727892,2.272789239883423,23.73,26.140625,2.410625,23.73,28.40625,4.67625,ID610397481,train/ID610397481.jpg,2015/7/8,WA,Clover,0.62,1.0,21,1.4556181966781616,-4.426825000000001,-2.272789239883423,-2.410625,-4.67625
14.448327,14.9081,16.234375,1.3262750000000008,0.0,0.27757984,0.2775798439979553,6.7327,11.914069,5.181369175720215,14.9081,14.84375,0.0643499999999992,21.6408,26.453125,4.812325000000001,ID344618040,train/ID344618040.jpg,2015/5/18,Tas,Ryegrass,0.6,4.0,17,-1.3262750000000008,-0.2775798439979553,-5.181369175720215,0.0643499999999992,-4.812325000000001
14.419138,17.3333,14.140626,3.192674046325685,2.4,5.947927,3.547926998138428,1.8667,5.4885178,3.621817761230469,19.7333,20.40625,0.6729500000000002,21.6,26.234375,4.634374999999999,ID135365668,train/ID135365668.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,0.74,3.0,16,3.192674046325685,-3.547926998138428,-3.621817761230469,-0.6729500000000002,-4.634374999999999
14.19608,1.6,2.1562307,0.5562306880950927,2.1,4.503321,2.4033211708068847,2.6,3.8783243,1.278324270248413,3.7,6.809697,3.109697151184082,6.3,11.093765,4.793765258789063,ID2030696575,train/ID2030696575.jpg,2015/11/9,Tas,Clover,0.31,1.1667,0,-0.5562306880950927,-2.4033211708068847,-1.278324270248413,-3.109697151184082,-4.793765258789063
13.956166,59.5557,62.8125,3.2567999999999984,0.0,0.027019503,0.027019502595067,0.3443,4.8322196,4.487919600677491,59.5557,59.3125,0.2432000000000016,59.9,64.5625,4.662500000000001,ID1088965591,train/ID1088965591.jpg,2015/4/1,NSW,Lucerne,0.89,43.0,14,-3.2567999999999984,-0.027019502595067,-4.487919600677491,0.2432000000000016,-4.662500000000001
13.81822,33.4869,31.21875,2.2681499999999986,17.5189,22.828125,5.309225000000001,1.3042,3.4653547,2.161154681015015,51.0058,53.96875,2.9629499999999998,52.31,56.375,4.064999999999998,ID2089023774,train/ID2089023774.jpg,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,15,2.2681499999999986,-5.309225000000001,-2.161154681015015,-2.9629499999999998,-4.064999999999998
13.1626005,20.1385,22.875,2.7364999999999995,1.8308,3.2279458,1.3971458045959473,1.8308,1.8473468,0.0165467826843261,21.9692,26.5,4.530799999999999,23.8,27.828125,4.028124999999999,ID1477176296,train/ID1477176296.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,4.0,25,-2.7364999999999995,-1.3971458045959473,-0.0165467826843261,-4.530799999999999,-4.028124999999999
13.086561,32.3529,29.578125,2.774774999999998,3.0196,2.953933,0.0656669994354248,25.8824,32.53125,6.64885,35.3725,32.78125,2.5912500000000023,61.2549,64.875,3.6201000000000008,ID1127246618,train/ID1127246618.jpg,2015/5/18,Tas,Ryegrass,0.77,7.0,17,2.774774999999998,0.0656669994354248,-6.64885,2.5912500000000023,-3.6201000000000008
12.989292,15.1546,15.1171875,0.0374125000000002,5.9821,1.3914411,4.590658893203735,21.9343,29.015625,7.081325,21.1367,16.765625,4.371075000000001,43.0709,45.09375,2.0228499999999983,ID1880764911,train/ID1880764911.jpg,2015/5/18,Tas,Ryegrass,0.52,5.0,17,0.0374125000000002,4.590658893203735,-7.081325,4.371075000000001,-2.0228499999999983
12.968796,19.6636,26.0625,6.398900000000001,5.6182,3.6646197,1.9535803157806395,5.6182,3.5657914,2.052408631515503,25.2818,30.125,4.8432,30.9,33.5,2.6000000000000014,ID141370843,train/ID141370843.jpg,2015/8/14,Vic,Ryegrass_Clover,0.72,4.0,25,-6.398900000000001,1.9535803157806395,2.052408631515503,-4.8432,-2.6000000000000014
12.894322,11.3527,16.1875,4.8348,2.797,4.2872753,1.4902753143310543,19.2502,15.796875,3.4533249999999995,14.1498,20.171875,6.022074999999999,33.4,35.34375,1.9437500000000012,ID325799913,train/ID325799913.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.37,3.2,1,-4.8348,-1.4902753143310543,3.4533249999999995,-6.022074999999999,-1.9437500000000012
12.483799,23.9377,28.171875,4.2341750000000005,8.6387,10.500028,1.861327656555176,7.5836,2.555448,5.028151944732666,32.5764,38.8125,6.2361,40.16,40.4375,0.2775000000000034,ID227847873,train/ID227847873.jpg,2015/9/29,Vic,Ryegrass_Clover,0.71,3.0,15,-4.2341750000000005,-1.861327656555176,5.028151944732666,-6.2361,-0.2775000000000034
12.295083,15.9684,10.445341,5.523058889770509,1.581,2.0049868,0.4239867630004883,4.1107,10.046919,5.936218869018555,17.5494,12.750003,4.799397138977049,21.6601,23.140625,1.480525,ID550623196,train/ID550623196.jpg,2015/9/3,Tas,Ryegrass_Clover,0.67,1.5,8,5.523058889770509,-0.4239867630004883,-5.936218869018555,4.799397138977049,-1.480525
12.09362,26.6742,21.453125,5.221074999999999,7.9555,6.8526196,1.1028803520202637,25.2703,30.625,5.354700000000001,34.6297,29.0625,5.5672,59.9,60.5,0.6000000000000014,ID1976436386,train/ID1976436386.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.52,6.0,18,5.221074999999999,1.1028803520202637,-5.354700000000001,5.5672,-0.6000000000000014
12.050921,12.4667,15.2578125,2.791112500000001,3.5619,1.6058728,1.9560272497177125,2.6714,5.5274215,2.856021474456787,16.0286,17.21875,1.1901499999999992,18.7,23.125,4.425000000000001,ID1920959057,train/ID1920959057.jpg,2015/7/2,Vic,Ryegrass_Clover,0.74,3.0,3,-2.791112500000001,1.9560272497177125,-2.856021474456787,-1.1901499999999992,-4.425000000000001
11.9756,2.5,7.5474024,5.047402381896973,0.0,0.86099106,0.8609910607337952,15.9,11.062515,4.837484741210938,2.5,8.3049345,5.804934501647949,18.4,19.140625,0.7406250000000014,ID482555369,train/ID482555369.jpg,2015/7/1,Tas,Ryegrass,0.34,3.0,13,-5.047402381896973,-0.8609910607337952,4.837484741210938,-5.804934501647949,-0.7406250000000014
11.561698,11.1,8.804837,2.295162773132324,0.8,2.353741,1.553740930557251,4.7,9.070428,4.370427894592285,11.9,11.281262,0.6187376022338871,16.6,20.796875,4.196874999999999,ID617132135,train/ID617132135.jpg,2015/5/19,Tas,Ryegrass_Clover,0.47,3.0,7,2.295162773132324,-1.553740930557251,-4.370427894592285,0.6187376022338871,-4.196874999999999
11.527463,0.6752,3.7370043,3.061804280090332,3.1059,5.1853013,2.0794013038635253,14.7193,11.343761,3.375538555908204,3.7811,9.476639,5.695538793945312,18.5004,20.75,2.249600000000001,ID1182523622,train/ID1182523622.jpg,2015/6/29,Tas,WhiteClover,0.48,2.0,5,-3.061804280090332,-2.0794013038635253,3.375538555908204,-5.695538793945312,-2.249600000000001
11.431733,9.0231,12.882815,3.8597153610229498,0.5231,0.38188475,0.1412152462959289,24.8461,19.46875,5.37735,9.5462,12.335942,2.7897422683715813,34.3923,31.078125,3.3141749999999988,ID196516535,train/ID196516535.jpg,2015/5/18,Tas,Ryegrass,0.45,3.0,17,-3.8597153610229498,0.1412152462959289,5.37735,-2.7897422683715813,3.3141749999999988
