ID,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g,GroupID,pred_Dry_Green_g,err_Dry_Green_g,abs_err_Dry_Green_g,pred_Dry_Clover_g,err_Dry_Clover_g,abs_err_Dry_Clover_g,pred_Dry_Dead_g,err_Dry_Dead_g,abs_err_Dry_Dead_g,pred_GDM_g,err_GDM_g,abs_err_GDM_g,pred_Dry_Total_g,err_Dry_Total_g,abs_err_Dry_Total_g,weighted_se
ID146920896,train/ID146920896.jpg,2015/5/19,Tas,Ryegrass_Clover,0.36,2.0,0.5,0.4,6.6,7.5,7.1,7,8.015955,-1.415954971313477,1.415954971313477,0.919842,-0.419842004776001,0.419842004776001,5.5702233,-5.170223331451416,5.170223331451416,8.484582,-1.3845819473266605,1.3845819473266605,14.593751,-7.093750953674316,7.093750953674316,28.435307
ID1395011773,train/ID1395011773.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.52,3.2,10.0895,11.9667,13.8438,35.9,23.9333,1,19.046875,-5.203075,5.203075,5.469068,4.620431949615478,4.620431949615478,18.390625,-6.4239250000000006,6.4239250000000006,24.15625,-0.22295000000000087,0.22295000000000087,42.03125,-6.131250000000001,6.131250000000001,27.774767
ID755710743,train/ID755710743.jpg,2015/9/11,Tas,Ryegrass,0.67,2.0,2.1841,8.2099,8.4829,18.877,10.667,27,11.726571,-3.243671083068847,3.243671083068847,4.4222364,-2.238136442565918,2.238136442565918,8.500203,-0.2903031326293952,0.2903031326293952,16.265625,-5.598625,5.598625,25.140625,-6.263625000000001,6.263625000000001,27.446907
ID152157478,train/ID152157478.jpg,2015/9/29,Vic,Ryegrass_Clover,0.84,17.0,35.1643,7.9034,64.3724,107.44,99.5366,15,56.9375,7.434899999999999,7.434899999999999,34.75,0.4142999999999972,0.4142999999999972,13.492188,-5.588788453674316,5.588788453674316,91.0625,8.474100000000007,8.474100000000007,104.625,2.8149999999999977,2.8149999999999977,26.99258
ID1899025384,train/ID1899025384.jpg,2015/6/26,Tas,Ryegrass_Clover,0.7,4.0,0.4133,8.6803,11.1604,20.254,11.5737,16,16.703125,-5.542725000000001,5.542725000000001,0.88372594,-0.47042594118118286,0.47042594118118286,9.617254,-0.9369542572021476,0.9369542572021476,16.390625,-4.8169249999999995,4.8169249999999995,26.421875,-6.167874999999999,6.167874999999999,26.843994
ID896386823,train/ID896386823.jpg,2015/9/11,Tas,Ryegrass,0.64,3.6667,2.0794,19.7543,12.9541,34.7878,15.0335,27,8.742348,4.211752282714844,4.211752282714844,3.3765588,-1.2971587806701659,1.2971587806701659,15.8046875,3.9496125000000006,3.9496125000000006,12.257817,2.775682731628418,2.775682731628418,28.28125,6.506549999999997,6.506549999999997,26.210567
ID839432753,train/ID839432753.jpg,2015/9/4,Tas,Clover,0.77,3.6667,24.7968,2.7552,2.4108,29.9628,27.2076,26,10.750021,-8.33922098083496,8.33922098083496,12.320317,12.476482731628419,12.476482731628419,5.772648,-3.0174478576660158,3.0174478576660158,23.609375,3.5982249999999993,3.5982249999999993,30.046875,-0.08407499999999857,0.08407499999999857,26.024004
ID2145635095,train/ID2145635095.jpg,2015/7/1,Tas,Ryegrass,0.73,6.0,0.0,17.5621,22.7022,40.2643,22.7022,13,27.375,-4.672799999999999,4.672799999999999,0.5185639,-0.5185639262199402,0.5185639262199402,18.15625,-0.5941499999999991,0.5941499999999991,27.53125,-4.829049999999999,4.829049999999999,46.4375,-6.173200000000001,6.173200000000001,25.963835
ID554314721,train/ID554314721.jpg,2015/1/15,NSW,Lucerne,0.69,49.0,0.0,2.7,50.9,53.6,50.9,2,39.53125,11.368749999999999,11.368749999999999,6.263625,-6.263625144958496,6.263625144958496,2.514088,0.18591208457946795,0.18591208457946795,47.25,3.6499999999999986,3.6499999999999986,50.03125,3.5687500000000014,3.5687500000000014,25.884092
ID2037861084,train/ID2037861084.jpg,2015/6/30,Vic,Phalaris_Clover,0.77,3.8,0.0,12.2169,28.6831,40.9,28.6831,4,20.96875,7.71435,7.71435,0.3694989,-0.3694989085197449,0.3694989085197449,20.21875,-8.00185,8.00185,20.46875,8.21435,8.21435,40.78125,0.11874999999999858,0.11874999999999858,25.869894
ID473494649,train/ID473494649.jpg,2015/9/1,WA,SubcloverDalkeith,0.54,1.0,10.88,0.0,0.0,10.88,10.88,20,1.0454499,-1.0454498529434204,1.0454498529434204,14.265626,-3.3856259536743156,3.3856259536743156,0.97986186,-0.979861855506897,0.979861855506897,15.6640625,-4.784062499999999,4.784062499999999,17.109375,-6.229374999999999,6.229374999999999,25.331562
ID1159071020,train/ID1159071020.jpg,2015/9/30,Vic,Phalaris_Clover,0.74,7.0,1.3191,6.7982,46.5727,54.69,47.8918,9,38.28125,8.291449999999998,8.291449999999998,6.70045,-5.381349943542481,5.381349943542481,3.9989734,2.799226630401611,2.799226630401611,45.65625,2.2355500000000035,2.2355500000000035,49.46875,5.221249999999998,5.221249999999998,25.18453
ID1655778545,train/ID1655778545.jpg,2015/5/7,NSW,Fescue,0.62,5.0,0.0,17.0357,30.6643,47.7,30.6643,23,34.84375,-4.179449999999999,4.179449999999999,1.0075374,-1.0075373649597168,1.0075373649597168,7.078968,9.956731951904295,9.956731951904295,37.84375,-7.179449999999999,7.179449999999999,45.3125,2.387500000000003,2.387500000000003,24.920921
ID846154859,train/ID846154859.jpg,2015/9/4,Tas,Clover,0.62,2.8333,16.5413,7.8112,0.919,25.2715,17.4603,26,1.916051,-0.9970510301589965,0.9970510301589965,12.515629,4.025671185302734,4.025671185302734,16.078125,-8.266925,8.266925,13.875001,3.5852990463256837,3.5852990463256837,30.515625,-5.244125,5.244125,24.875519
ID808093827,train/ID808093827.jpg,2015/11/10,Tas,Ryegrass_Clover,0.9,4.3333,19.6769,6.4251,25.2988,51.4008,44.9757,24,31.5,-6.2012,6.2012,11.101578,8.575322241210937,8.575322241210937,10.820333,-4.395232527160645,4.395232527160645,43.25,1.7257000000000033,1.7257000000000033,56.0625,-4.661700000000003,4.661700000000003,24.59225
ID1638922597,train/ID1638922597.jpg,2015/6/29,Tas,WhiteClover,0.65,3.0,10.5353,21.3479,0.2772,32.1605,10.8126,5,2.5230665,-2.245866520690918,2.245866520690918,16.265625,-5.730325000000001,5.730325000000001,12.531254,8.816646185302734,8.816646185302734,18.71875,-7.90615,7.90615,32.09375,0.06674999999999898,0.06674999999999898,24.065048
ID1386202352,train/ID1386202352.jpg,2015/5/19,Tas,Ryegrass_Clover,0.86,5.0,0.0,12.1549,35.0834,47.2383,35.0834,7,43.15625,-8.072850000000003,8.072850000000003,0.5321318,-0.5321317911148071,0.5321317911148071,8.601747,3.553153440856933,3.553153440856933,42.28125,-7.1978500000000025,7.1978500000000025,50.65625,-3.4179499999999976,3.4179499999999976,24.010893
ID1437386574,train/ID1437386574.jpg,2015/9/30,Vic,Phalaris_Clover,0.75,6.0,5.0001,3.7122,44.1677,52.88,49.1678,9,33.34375,10.823950000000004,10.823950000000004,10.578151,-5.578050749206543,5.578050749206543,9.320402,-5.608202145385742,5.608202145385742,44.0,5.1678,5.1678,53.40625,-0.5262499999999974,0.5262499999999974,23.452152
ID529933668,train/ID529933668.jpg,2015/8/18,Vic,Phalaris_Clover,0.82,6.3,4.0159,7.2286,39.3556,50.6,43.3714,22,34.53125,4.824350000000003,4.824350000000003,1.1787277,2.8371722539901736,2.8371722539901736,11.515635,-4.287034536743164,4.287034536743164,35.5625,7.808900000000001,7.808900000000001,47.0625,3.5375000000000014,3.5375000000000014,23.422981
ID1052620238,train/ID1052620238.jpg,2015/5/18,Tas,Ryegrass,0.68,5.0,0.0,11.2291,20.1707,31.3998,20.1707,17,17.15625,3.01445,3.01445,0.28548694,-0.28548693656921387,0.28548693656921387,20.390625,-9.161525,9.161525,16.21875,3.95195,3.95195,36.03125,-4.631450000000001,4.631450000000001,23.158943
ID1563418511,train/ID1563418511.jpg,2015/2/24,NSW,Phalaris,0.7,34.0,0.0,4.5904,107.1096,111.7,107.1096,11,108.4375,-1.3278999999999996,1.3278999999999996,0.35774064,-0.3577406406402588,0.3577406406402588,9.13292,-4.542520265197754,4.542520265197754,107.875,-0.7653999999999996,0.7653999999999996,118.0625,-6.362499999999997,6.362499999999997,22.610472
ID1456861072,train/ID1456861072.jpg,2015/6/26,Tas,Ryegrass_Clover,0.37,1.0,0.4,6.0,1.0,7.4,1.4,16,5.469068,-4.4690680503845215,4.4690680503845215,2.642224,-2.2422240734100343,2.2422240734100343,2.789954,3.2100460529327393,3.2100460529327393,8.422095,-7.0220952987670895,7.0220952987670895,11.656259,-4.256258583068847,4.256258583068847,22.450287
ID1413758094,train/ID1413758094.jpg,2015/9/4,Tas,Ryegrass_Clover,0.54,5.0,0.8746,46.0532,17.5601,64.4879,18.4347,26,18.84375,-1.2836500000000015,1.2836500000000015,4.5342307,-3.6596307090759277,3.6596307090759277,36.21875,9.834449999999997,9.834449999999997,24.4375,-6.002800000000001,6.002800000000001,61.65625,2.8316499999999962,2.8316499999999962,22.391548
ID1385921939,train/ID1385921939.jpg,2015/5/7,NSW,Lucerne,0.79,32.0,0.0,6.8243,43.6757,50.5,43.6757,23,39.0625,4.613199999999999,4.613199999999999,9.289155,-9.289155006408691,9.289155006408691,3.271125,3.553174921798706,3.553174921798706,49.34375,-5.668050000000001,5.668050000000001,53.28125,-2.78125,2.78125,22.31254
ID2003438517,train/ID2003438517.jpg,2015/7/2,Vic,Ryegrass_Clover,0.74,4.0,5.2,2.08,13.52,20.8,18.72,3,17.15625,-3.6362500000000004,3.6362500000000004,4.4801464,0.7198535919189455,0.7198535919189455,4.4646997,-2.3846997451782226,2.3846997451782226,22.03125,-3.311250000000001,3.311250000000001,26.828125,-6.028124999999999,6.028124999999999,22.304756
ID21377800,train/ID21377800.jpg,2015/6/26,Tas,Ryegrass_Clover,0.59,4.0,0.48,28.3224,9.1208,37.9232,9.6008,16,13.242189,-4.121389407348634,4.121389407348634,0.66405725,-0.18405725479125978,0.18405725479125978,20.90625,7.416149999999998,7.416149999999998,12.164067,-2.5632672683715825,2.5632672683715825,32.71875,5.204450000000001,5.204450000000001,22.059113
ID1980675327,train/ID1980675327.jpg,2015/6/26,Tas,Ryegrass_Clover,0.59,1.0,2.6598,9.0024,14.7312,26.3934,17.391,16,12.101568,2.629631777954101,2.629631777954101,2.4997365,0.1600634525299074,0.1600634525299074,5.6714177,3.3309822868347165,3.3309822868347165,14.242188,3.148811546325682,3.148811546325682,20.390625,6.002775,6.002775,21.803263
ID72895391,train/ID72895391.jpg,2015/7/2,Vic,Ryegrass_Clover,0.7,2.0,1.9867,3.9733,8.94,14.9,10.9267,3,11.929694,-2.9896941757202153,2.9896941757202153,4.491733,-2.5050330741882325,2.5050330741882325,2.953933,1.0193669994354249,1.0193669994354249,16.796875,-5.870175,5.870175,20.0,-5.1,5.1,21.52205
ID363069566,train/ID363069566.jpg,2015/5/19,Tas,Ryegrass_Clover,0.68,3.0,0.2,5.5,12.5,18.2,12.7,7,14.7734375,-2.2734375,2.2734375,0.7366251,-0.536625075340271,0.536625075340271,9.804743,-4.304742813110352,4.304742813110352,14.093751,-1.3937509536743171,1.3937509536743171,24.28125,-6.081250000000001,6.081250000000001,21.278034
ID885388135,train/ID885388135.jpg,2015/7/2,Vic,Ryegrass_Clover,0.7,4.0,1.4353,4.3059,18.6588,24.4,20.0941,3,17.296875,1.3619249999999994,1.3619249999999994,0.96075815,0.47454185037612917,0.47454185037612917,11.171889,-6.865989305114746,6.865989305114746,18.328125,1.765975000000001,1.765975000000001,29.859375,-5.459375000000001,5.459375000000001,20.448307
ID1084819986,train/ID1084819986.jpg,2015/9/4,Tas,Clover,0.69,3.1667,21.4551,13.0742,2.6819,37.2112,24.137,26,7.0672593,-4.385359311676025,4.385359311676025,11.4687605,9.986339509582521,9.986339509582521,14.8515625,-1.7773625000000006,1.7773625000000006,19.09375,5.0432500000000005,5.0432500000000005,34.75,2.461199999999998,2.461199999999998,20.327364
ID1512751450,train/ID1512751450.jpg,2015/9/11,Tas,Ryegrass,0.77,3.8333,0.3786,9.6678,19.656,29.7024,20.0346,27,19.609375,0.046624999999998806,0.046624999999998806,2.4033592,-2.0247591747283935,2.0247591747283935,12.859378,-3.1915778610229495,3.1915778610229495,22.484375,-2.449774999999999,2.449774999999999,35.625,-5.922599999999999,5.922599999999999,20.167673
ID1729002155,train/ID1729002155.jpg,2015/10/6,NSW,Fescue,0.34,5.6667,0.0,20.7462,19.8538,40.6,19.8538,12,16.53125,3.3225499999999997,3.3225499999999997,0.32068935,-0.3206893503665924,0.3206893503665924,29.640625,-8.894424999999998,8.894424999999998,13.265627,6.588173092651367,6.588173092651367,42.40625,-1.8062499999999986,1.8062499999999986,19.337372
ID956512130,train/ID956512130.jpg,2015/11/9,Tas,Ryegrass_Clover,0.19,1.0,0.0,1.9,2.4,4.3,2.4,0,6.4546995,-4.054699516296386,4.054699516296386,0.37465692,-0.37465691566467285,0.37465691566467285,2.5194743,-0.6194742679595948,0.6194742679595948,6.599019,-4.199019050598144,4.199019050598144,9.609442,-5.309441757202149,5.309441757202149,19.317907
ID679913293,train/ID679913293.jpg,2015/6/26,Tas,Ryegrass_Clover,0.53,3.0,0.2146,14.3782,6.6526,21.2454,6.8672,16,11.054704,-4.402103712463379,4.402103712463379,0.8291001,-0.6145000723838806,0.6145000723838806,16.140625,-1.7624250000000004,1.7624250000000004,10.593775,-3.726574795532226,3.726574795532226,26.578125,-5.332725,5.332725,19.28268
ID1411613934,train/ID1411613934.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.49,3.3,6.8937,17.8286,16.8777,41.6,23.7714,1,16.609375,0.2683250000000008,0.2683250000000008,6.1115947,0.7821053230285644,0.7821053230285644,13.843751,3.984849046325685,3.984849046325685,22.203125,1.5682749999999999,1.5682749999999999,35.75,5.850000000000001,5.850000000000001,19.259409
ID1746343319,train/ID1746343319.jpg,2015/11/9,Tas,Ryegrass_Clover,0.35,2.5,0.6,18.0,6.9,25.5,7.5,0,3.186716,3.7132839202880863,3.7132839202880863,6.0024757,-5.402475738525391,5.402475738525391,21.421875,-3.421875,3.421875,8.9923115,-1.4923114776611328,1.4923114776611328,30.640625,-5.140625,5.140625,19.126858
ID1098771283,train/ID1098771283.jpg,2015/11/9,Tas,Clover,0.48,2.6667,8.376,15.1673,0.4528,23.9961,8.8287,0,1.0916047,-0.6388047096252442,0.6388047096252442,7.590349,0.7856508026123041,0.7856508026123041,10.179726,4.987574353027343,4.987574353027343,7.738717,1.089982920837402,1.089982920837402,18.296875,5.699224999999998,5.699224999999998,19.068314
ID742198710,train/ID742198710.jpg,2015/5/18,Tas,Ryegrass,0.83,10.0,0.0,13.8443,40.1485,53.9928,40.1485,17,36.46875,3.6797499999999985,3.6797499999999985,0.071806915,-0.07180691510438919,0.07180691510438919,17.40625,-3.5619499999999995,3.5619499999999995,33.09375,7.0547499999999985,7.0547499999999985,50.40625,3.5865500000000026,3.5865500000000026,19.008892
ID1428837636,train/ID1428837636.jpg,2015/6/29,Tas,WhiteClover,0.7,3.0,10.1663,19.1366,3.8871,33.1901,14.0535,5,2.142427,1.7446730323791506,1.7446730323791506,17.234375,-7.068075,7.068075,11.085953,8.050647241210939,8.050647241210939,19.203125,-5.149625,5.149625,31.265625,1.924475000000001,1.924475000000001,18.936983
ID2052993274,train/ID2052993274.jpg,2015/2/24,NSW,Phalaris,0.66,32.0,0.0,1.7764,103.6236,105.4,103.6236,11,99.4375,4.186099999999996,4.186099999999996,0.041148547,-0.04114854708313942,0.04114854708313942,9.710999,-7.93459853515625,7.93459853515625,97.25,6.373599999999996,6.373599999999996,107.6875,-2.2874999999999943,2.2874999999999943,18.789165
ID1345375788,train/ID1345375788.jpg,2015/6/26,Tas,Ryegrass_Clover,0.6,3.0,2.3762,7.7226,8.7127,18.8115,11.0889,16,13.648438,-4.9357384536743165,4.9357384536743165,3.1082098,-0.7320098484039308,0.7320098484039308,6.2948165,1.4277835060119628,1.4277835060119628,16.546875,-5.457974999999999,5.457974999999999,23.28125,-4.469750000000001,4.469750000000001,18.640821
ID1667778338,train/ID1667778338.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,5.0,3.9,9.75,29.25,42.9,33.15,25,27.625,1.625,1.625,10.367219,-6.467218971252441,6.467218971252441,2.4247,7.325299978256226,7.325299978256226,38.03125,-4.881250000000001,4.881250000000001,40.0625,2.8374999999999986,2.8374999999999986,18.603582
ID1857489997,train/ID1857489997.jpg,2015/7/1,Vic,Phalaris_Clover,0.66,3.0,2.3478,2.3478,13.3043,18.0,15.6522,13,11.390636,1.9136635559082027,1.9136635559082027,2.2360778,0.11172221450805653,0.11172221450805653,8.750158,-6.402358309936524,6.402358309936524,13.921876,1.7303240463256842,1.7303240463256842,23.140625,-5.140625,5.140625,18.278296
ID1215977190,train/ID1215977190.jpg,2015/5/18,Tas,Ryegrass,0.74,5.0,0.4068,24.8123,30.1002,55.3193,30.507,17,33.90625,-3.806049999999999,3.806049999999999,0.16805775,0.23874224536418914,0.23874224536418914,28.03125,-3.2189499999999995,3.2189499999999995,33.0,-2.4929999999999986,2.4929999999999986,60.6875,-5.368200000000002,5.368200000000002,18.142252
ID1012260530,train/ID1012260530.jpg,2015/4/1,NSW,Lucerne,0.55,16.0,0.0,0.0,7.6,7.6,7.6,14,11.460948,-3.860947990417481,3.860947990417481,0.6994689,-0.6994689106941223,0.6994689106941223,1.1282663,-1.1282663345336914,1.1282663345336914,12.304692,-4.704692268371582,4.704692268371582,12.460941,-4.860941314697266,4.860941314697266,17.90812
ID950496197,train/ID950496197.jpg,2015/9/4,Tas,Clover,0.72,2.6667,17.743,3.2487,2.499,23.4907,20.242,26,5.834959,-3.335959030151367,3.335959030151367,10.625025,7.117975204467772,7.117975204467772,9.359461,-6.110760830688477,6.110760830688477,16.8125,3.429500000000001,3.429500000000001,26.828125,-3.3374249999999996,3.3374249999999996,17.835056
ID1354190372,train/ID1354190372.jpg,2015/11/10,Tas,Ryegrass_Clover,0.67,3.0,11.2565,6.5255,10.6039,28.3859,21.8604,24,11.656259,-1.0523585830688482,1.0523585830688482,3.3388565,7.91764354133606,7.91764354133606,11.812508,-5.287007629394531,5.287007629394531,15.5234375,6.3369624999999985,6.3369624999999985,27.71875,0.6671499999999995,0.6671499999999995,17.428862
ID1888700589,train/ID1888700589.jpg,2015/7/8,WA,Clover,0.64,2.0,1.62,0.0,20.9,22.52,22.52,21,14.132813,6.767186546325682,6.767186546325682,3.450222,-1.8302220153808593,1.8302220153808593,6.482001,-6.482000827789307,6.482000827789307,17.90625,4.61375,4.61375,25.328125,-2.8081250000000004,2.8081250000000004,17.316206
ID1163061745,train/ID1163061745.jpg,2015/6/29,Tas,WhiteClover,0.5,2.0,5.2,6.7,1.2,13.1,6.4,5,2.2378223,-1.0378222942352295,1.0378222942352295,7.4498005,-2.2498004913330076,2.2498004913330076,7.918333,-1.218333053588867,1.218333053588867,10.039106,-3.6391063690185543,3.6391063690185543,18.34375,-5.24375,5.24375,17.159376
ID567744300,train/ID567744300.jpg,2015/9/3,Tas,Ryegrass_Clover,0.57,2.3333,0.0,2.1953,20.6355,22.8308,20.6355,8,13.484377,7.151123092651368,7.151123092651368,0.759676,-0.7596759796142578,0.7596759796142578,5.6869893,-3.4916893074035644,3.4916893074035644,14.398438,6.237061546325684,6.237061546325684,20.4375,2.3933,2.3933,17.034885
ID187238869,train/ID187238869.jpg,2015/9/29,Vic,Ryegrass_Clover,0.75,4.0,11.8881,2.972,28.9098,43.77,40.798,15,31.015625,-2.1058249999999994,2.1058249999999994,13.546876,-1.6587759536743167,1.6587759536743167,4.7508693,-1.7788692741394043,1.7788692741394043,44.6875,-3.889499999999998,3.889499999999998,48.84375,-5.073749999999997,5.073749999999997,16.932152
ID1579942839,train/ID1579942839.jpg,2015/9/4,Tas,Clover,0.66,2.5,14.886,2.6661,3.3327,20.8848,18.2186,26,6.2051463,-2.872446312713623,2.872446312713623,6.903349,7.982651077270507,7.982651077270507,3.4237576,-0.7576575531005858,0.7576575531005858,13.617188,4.601411546325682,4.601411546325682,17.59375,3.2910499999999985,3.2910499999999985,16.904871
ID1496750796,train/ID1496750796.jpg,2015/8/14,Vic,Ryegrass_Clover,0.68,2.0,1.7727,5.3182,12.4091,19.5,14.1818,25,15.0390625,-2.6299624999999995,2.6299624999999995,5.655847,-3.8831470726013184,3.8831470726013184,1.8936086,3.424591429901123,3.424591429901123,20.78125,-6.599449999999999,6.599449999999999,22.453125,-2.953125,2.953125,16.44336
ID471758347,train/ID471758347.jpg,2015/8/14,Vic,Phalaris_Clover,0.74,6.0,0.0,3.3222,26.5778,29.9,26.5778,25,27.90625,-1.3284500000000001,1.3284500000000001,3.1156745,-3.1156744956970215,3.1156744956970215,2.9947066,0.32749336929321293,0.32749336929321293,31.59375,-5.01595,5.01595,34.25,-4.350000000000001,4.350000000000001,15.651146
ID13162390,train/ID13162390.jpg,2015/8/14,Vic,Ryegrass_Clover,0.74,3.0,2.8667,2.8667,20.0667,25.8,22.9333,25,23.109375,-3.042674999999999,3.042674999999999,4.495596,-1.6288959320068361,1.6288959320068361,2.698579,0.1681209270477293,0.1681209270477293,27.8125,-4.879200000000001,4.879200000000001,30.203125,-4.403124999999999,4.403124999999999,15.649021
ID71885430,train/ID71885430.jpg,2015/2/25,NSW,Fescue,0.68,18.0,0.0,18.566,79.834,98.4,79.834,10,79.4375,0.3965000000000032,0.3965000000000032,0.0062364843,-0.00623648427426815,0.00623648427426815,23.640625,-5.074625000000001,5.074625000000001,76.375,3.459000000000003,3.459000000000003,103.0,-4.599999999999994,4.599999999999994,15.563836
ID294150104,train/ID294150104.jpg,2015/9/29,Vic,Ryegrass_Clover,0.78,3.0,13.9876,3.167,20.5855,37.74,34.573,15,25.984375,-5.398875,5.398875,14.312501,-0.32490095367431593,0.32490095367431593,1.982211,1.1847890062332151,1.1847890062332151,40.40625,-5.83325,5.83325,41.03125,-3.291249999999998,3.291249999999998,15.287227
ID610397481,train/ID610397481.jpg,2015/7/8,WA,Clover,0.62,1.0,20.6513,0.0,3.0787,23.73,23.73,21,1.6230818,1.4556181966781616,1.4556181966781616,25.078125,-4.426825000000001,4.426825000000001,2.2727892,-2.272789239883423,2.272789239883423,26.140625,-2.4106249999999996,2.4106249999999996,28.40625,-4.67625,4.67625,14.783999
ID344618040,train/ID344618040.jpg,2015/5/18,Tas,Ryegrass,0.6,4.0,0.0,6.7327,14.9081,21.6408,14.9081,17,16.234375,-1.3262750000000008,1.3262750000000008,0.27757984,-0.2775798439979553,0.2775798439979553,11.914069,-5.1813691757202145,5.1813691757202145,14.84375,0.06434999999999924,0.06434999999999924,26.453125,-4.812325000000001,4.812325000000001,14.448327
ID135365668,train/ID135365668.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,0.74,3.0,2.4,1.8667,17.3333,21.6,19.7333,16,14.140626,3.192674046325685,3.192674046325685,5.947927,-3.547926998138428,3.547926998138428,5.4885178,-3.621817761230469,3.621817761230469,20.40625,-0.6729500000000002,0.6729500000000002,26.234375,-4.634374999999999,4.634374999999999,14.419138
ID2030696575,train/ID2030696575.jpg,2015/11/9,Tas,Clover,0.31,1.1667,2.1,2.6,1.6,6.3,3.7,0,2.1562307,-0.5562306880950927,0.5562306880950927,4.503321,-2.4033211708068847,2.4033211708068847,3.8783243,-1.278324270248413,1.278324270248413,6.809697,-3.109697151184082,3.109697151184082,11.093765,-4.793765258789063,4.793765258789063,14.19608
ID1088965591,train/ID1088965591.jpg,2015/4/1,NSW,Lucerne,0.89,43.0,0.0,0.3443,59.5557,59.9,59.5557,14,62.8125,-3.2567999999999984,3.2567999999999984,0.027019503,-0.027019502595067024,0.027019502595067024,4.8322196,-4.487919600677491,4.487919600677491,59.3125,0.24320000000000164,0.24320000000000164,64.5625,-4.662500000000001,4.662500000000001,13.956166
ID2089023774,train/ID2089023774.jpg,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,17.5189,1.3042,33.4869,52.31,51.0058,15,31.21875,2.2681499999999986,2.2681499999999986,22.828125,-5.309225000000001,5.309225000000001,3.4653547,-2.161154681015015,2.161154681015015,53.96875,-2.9629499999999993,2.9629499999999993,56.375,-4.064999999999998,4.064999999999998,13.81822
ID1477176296,train/ID1477176296.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,4.0,1.8308,1.8308,20.1385,23.8,21.9692,25,22.875,-2.7364999999999995,2.7364999999999995,3.2279458,-1.3971458045959473,1.3971458045959473,1.8473468,-0.01654678268432619,0.01654678268432619,26.5,-4.530799999999999,4.530799999999999,27.828125,-4.028124999999999,4.028124999999999,13.1626005
ID1127246618,train/ID1127246618.jpg,2015/5/18,Tas,Ryegrass,0.77,7.0,3.0196,25.8824,32.3529,61.2549,35.3725,17,29.578125,2.774774999999998,2.774774999999998,2.953933,0.06566699943542487,0.06566699943542487,32.53125,-6.6488499999999995,6.6488499999999995,32.78125,2.5912500000000023,2.5912500000000023,64.875,-3.6201000000000008,3.6201000000000008,13.086561
ID1880764911,train/ID1880764911.jpg,2015/5/18,Tas,Ryegrass,0.52,5.0,5.9821,21.9343,15.1546,43.0709,21.1367,17,15.1171875,0.03741250000000029,0.03741250000000029,1.3914411,4.590658893203735,4.590658893203735,29.015625,-7.081325,7.081325,16.765625,4.371075000000001,4.371075000000001,45.09375,-2.0228499999999983,2.0228499999999983,12.989292
ID141370843,train/ID141370843.jpg,2015/8/14,Vic,Ryegrass_Clover,0.72,4.0,5.6182,5.6182,19.6636,30.9,25.2818,25,26.0625,-6.398900000000001,6.398900000000001,3.6646197,1.9535803157806395,1.9535803157806395,3.5657914,2.052408631515503,2.052408631515503,30.125,-4.8431999999999995,4.8431999999999995,33.5,-2.6000000000000014,2.6000000000000014,12.968796
ID325799913,train/ID325799913.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.37,3.2,2.797,19.2502,11.3527,33.4,14.1498,1,16.1875,-4.8347999999999995,4.8347999999999995,4.2872753,-1.4902753143310545,1.4902753143310545,15.796875,3.4533249999999995,3.4533249999999995,20.171875,-6.022074999999999,6.022074999999999,35.34375,-1.9437500000000014,1.9437500000000014,12.894322
ID227847873,train/ID227847873.jpg,2015/9/29,Vic,Ryegrass_Clover,0.71,3.0,8.6387,7.5836,23.9377,40.16,32.5764,15,28.171875,-4.2341750000000005,4.2341750000000005,10.500028,-1.8613276565551757,1.8613276565551757,2.555448,5.028151944732666,5.028151944732666,38.8125,-6.2361,6.2361,40.4375,-0.2775000000000034,0.2775000000000034,12.483799
ID550623196,train/ID550623196.jpg,2015/9/3,Tas,Ryegrass_Clover,0.67,1.5,1.581,4.1107,15.9684,21.6601,17.5494,8,10.445341,5.523058889770509,5.523058889770509,2.0049868,-0.4239867630004883,0.4239867630004883,10.046919,-5.936218869018555,5.936218869018555,12.750003,4.799397138977049,4.799397138977049,23.140625,-1.480525,1.480525,12.295083
ID1976436386,train/ID1976436386.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.52,6.0,7.9555,25.2703,26.6742,59.9,34.6297,18,21.453125,5.221074999999999,5.221074999999999,6.8526196,1.1028803520202635,1.1028803520202635,30.625,-5.354700000000001,5.354700000000001,29.0625,5.5672,5.5672,60.5,-0.6000000000000014,0.6000000000000014,12.09362
